id|name|complexity|services|accreditationCode|departmentName|municipalityName|lat|lng|municipalityId|departmentId
899999017|Sociedad de Cirugía de Bogotá - Hospital de San José|1|cx cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mano, cx mama, cx tumores tejidos blandos, cx neurocirugía, cx plástica oncológica, cx gastrointestinal, cx dermatológica, cx tórax|1100108679|Bogotá D.C.|Bogotá D.C.|4.603596865|-74.08667736|11001|11
800006602|Clínica Avellaneda Hernández S.A.S.|2|otras cxs, cx ortopédica, cx plástica, cx estética, cx otorrinolaringología, cx maxilofacial, cx ginecológica, cx general|1100108720|Bogotá D.C.|Bogotá D.C.|4.691767408|-74.04864954|11001|11
860006745|Clínica Palermo|1|neurocirugía, cx plástica oncológica, cx gastrointestinal, cx tórax, cx mama, cx tumores tejidos blandos, cx cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología|1100108952|Bogotá D.C.|Bogotá D.C.|4.636270862|-74.07384635|11001|11
860013779|Profamilia Bogotá Teusaquillo|2|cx ginecológica, cx urológica, cx otras cxs, cx mama, cx tumores tejidos blandos|1100108995|Bogotá D.C.|Bogotá D.C.|4.623592914|-74.06996266|11001|11
830099212|Centro Integral de Innovación Y Tecnología Clínica Onkos S.A.S.|2|cx cabeza, cx cuello, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oncológica, cx neurocirugía, cx plástica oncológica, cx plástica, cx estética, cx gastrointestinal, cx vascular, cx angiológica, cx tórax, cx mama, cx tumores tejidos blandos, cx urológica|1100109056|Bogotá D.C.|Bogotá D.C.|4.621801179|-74.07048995|11001|11
830113849|Clínica Juan N Corpas Ltda.|1|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx urológica, cx otras cxs, cx mano, cx neurocirugía|1100109104|Bogotá D.C.|Bogotá D.C.|4.748004224|-74.04006752|11001|11
860035992|Fundación Cardio Infantil Instituto de Cardiología|1|cx general, cx neurocirugía, cx ginecológica, cx cardiovascular, cx cabeza, cx cuello, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx gastrointestinal, cx tórax, cx dermatológica, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mama, cx tumores tejidos blandos, cx mano|1100109111|Bogotá D.C.|Bogotá D.C.|4.745493821|-74.03501323|11001|11
800149453|Centro Policlínico del Olaya|1|cx general, cx tórax, cx mano, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx neurocirugía, cx plástica oncológica, cx gastrointestinal, cx mama, cx tumores tejidos blandos, cx urológica, cx oncológica, cx ortopédica, cx ginecológica, cx cabeza, cx cuello, cx otorrinolaringología, cx oftalmológica, cx maxilofacial, cx otras cxs|1100109178|Bogotá D.C.|Bogotá D.C.|4.583929979|-74.10510908|11001|11
800149384|Clínica Infantil Santa María del Lago|2|cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx general, cx pediátrica, cx plástica, cx estética, cx urológica, cx gastrointestinal, cx neurocirugía|1100109186|Bogotá D.C.|Bogotá D.C.|4.6925811|-74.09812978|11001|11
800149384|Clínica Reina Sofia Pediátrica Y Mujer|2|cx cabeza, cx cuello, cx mano, cx oncológica, cx neurocirugía, cx gastrointestinal, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mama, cx tumores tejidos blandos, cx dermatológica|1100109186|Bogotá D.C.|Bogotá D.C.|4.706728924|-74.05087648|11001|11
800149384|Centro Médico Puente Aranda|2|cx gastrointestinal, cx urológica, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx general, cx ginecológica, cx ortopédica, cx pediátrica, cx gastrointestinal|1100109186|Bogotá D.C.|Bogotá D.C.|4.635975904|-74.1127961|11001|11
800149384|Clínica Reina Sofia|1|cx gastrointestinal, cx neurocirugía, cx tórax, cx dermatológica, cx mama, cx tumores tejidos blandos, cx oncológica, cx gastrointestinal, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cabeza, cx cuello|1100109186|Bogotá D.C.|Bogotá D.C.|4.707583729|-74.05209659|11001|11
800149384|Clínica Reina Sofia Medicina Avanzada 125|0|cx mano, cx urológica, cx plástica, cx estética, cx otorrinolaringología, cx ginecológica, cx maxilofacial, cx ortopédica, cx mama, cx tumores tejidos blandos, cx plástica oncológica, cx maxilofacial|1100109186|Bogotá D.C.|Bogotá D.C.|4.704849995|-74.05048634|11001|11
800149384|Clínica Universitaria Colombia|1|cx cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mano, cx mama, cx tumores tejidos blandos, cx tórax, cx gastrointestinal, cx plástica oncológica, cx neurocirugía|1100109186|Bogotá D.C.|Bogotá D.C.|4.648443739|-74.10619448|11001|11
899999032|Empresa Social del Estado Hospital Universitario de La Samaritana|1|cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otras cxs, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx tórax, cx neurocirugía|1100109224|Bogotá D.C.|Bogotá D.C.|4.595660002|-74.08405722|11001|11
860002541|Clínica de Marly|1|neurocirugía, cx gastrointestinal, cx tórax, cx mama, cx tumores tejidos blandos, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx cabeza, cx cuello|1100109361|Bogotá D.C.|Bogotá D.C.|4.652466074|-74.06689108|11001|11
860015536|Hospital Universitario San Ignacio|1|cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx otras cxs, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx tórax, cx gastrointestinal, cx neurocirugía, cx cabeza, cx cuello|1100109456|Bogotá D.C.|Bogotá D.C.|4.628659011|-74.06434179|11001|11
800003765|Virrey Solís IPS Sa Umeq Calle 100|2|cx urológica, cx plástica, cx estética, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|1100109523|Bogotá D.C.|Bogotá D.C.|4.686848524|-74.06053752|11001|11
830005028|Clínica del Country IPS|1|cx plástica oncológica, cx neurocirugía, cx gastrointestinal, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx oncológica pediátrica, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx endovascular neurológica, cx tórax, cx cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica|1100109599|Bogotá D.C.|Bogotá D.C.|4.668798311|-74.05680731|11001|11
860090566|Clínica del Occidente S.A.|1|cx cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx tórax, cx gastrointestinal, cx plástica oncológica, cx neurocirugía|1100109666|Bogotá D.C.|Bogotá D.C.|4.629645401|-74.13580601|11001|11
830104410|Evolution Medical Center S.A.S.|2|cx plástica, cx estética, cx otorrinolaringología, cx maxilofacial|1100109667|Bogotá D.C.|Bogotá D.C.|4.699153434|-74.03861485|11001|11
830103995|Clínica Loyola|2|cx maxilofacial, cx otorrinolaringología, cx plástica, cx estética|1100110861|Bogotá D.C.|Bogotá D.C.|4.672831393|-74.05818495|11001|11
830005127|Centro de Cirugía Ambulatoria IPS Ltda.|2|cx general, cx ginecológica, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs|1100111775|Bogotá D.C.|Bogotá D.C.|4.677387914|-74.05983859|11001|11
830146310|Clínica Corpolaser|2|cx general, cx ginecológica, cx maxilofacial, cx otorrinolaringología, cx plástica, cx estética, cx mano|1100115941|Bogotá D.C.|Bogotá D.C.|4.686729531|-74.04485732|11001|11
900098476|Fundación Hospital Infantil Universitario de San José|1|neurocirugía, cx gastrointestinal, cx dermatológica, cx mano, cx oncológica pediátrica, cx cabeza, cx cuello, cx general, cx urológica, cx vascular, cx angiológica, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx oncológica, cx tórax, cx plástica, cx estética, cx pediátrica|1100116133|Bogotá D.C.|Bogotá D.C.|4.665357652|-74.07890938|11001|11
900102024|Mediclínico Santa Ana IPS S.A.S.|0|neurocirugía, cx ortopédica|1100116145|Bogotá D.C.|Bogotá D.C.|4.704084799|-74.07578926|11001|11
900090619|Tpf Cirujanos Y Cia Ltda.- Nueva Clínica Los Cedros|2|cx maxilofacial, cx plástica, cx estética, cx mano|1100116450|Bogotá D.C.|Bogotá D.C.|4.721924558|-74.04709332|11001|11
830040256|Hospital Militar Central|1|cx oncológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx cardiovascular, cx general, cx ginecológica, cx otras cxs, cx pediátrica, cx maxilofacial, cx cabeza, cx cuello, cx oncológica pediátrica, cx mama, cx tumores tejidos blandos, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mano, cx tórax, cx gastrointestinal, cx neurocirugía|1100116938|Bogotá D.C.|Bogotá D.C.|4.63462885|-74.06180069|11001|11
830117846|Medsport Colombia|0|cx ginecológica, cx urológica, cx ortopédica, cx otorrinolaringología, cx otras cxs, cx mano, cx general|1100117277|Bogotá D.C.|Bogotá D.C.|4.668414138|-74.05748718|11001|11
900126068|Unidad Quirúrgica depiel|2|cx ortopédica, cx general, cx plástica, cx estética, cx ginecológica, cx otorrinolaringología|1100118221|Bogotá D.C.|Bogotá D.C.|4.715377279|-74.03023057|11001|11
900210981|Hospital Universitario Mayor-Mederi|1|cx otorrinolaringología, cx oncológica, cx oral, cx pediátrica, cx oftalmológica, cx plástica, cx estética, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx cabeza, cx cuello, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx endovascular neurológica, cx mano, cx mama, cx tumores tejidos blandos, cx tórax, cx gastrointestinal, cx neurocirugía|1100118642|Bogotá D.C.|Bogotá D.C.|4.623556166|-74.08272179|11001|11
900210981|Hospital Universitario Barrios Unidos-Mederi|2|cx general, cx ginecológica, cx maxilofacial, cx neurocirugía, cx gastrointestinal, cx mano, cx otras cxs, cx urológica, cx ortopédica, cx otorrinolaringología, cx oncológica, cx vascular, cx angiológica, cx plástica, cx estética, cx oral|1100118642|Bogotá D.C.|Bogotá D.C.|4.663905446|-74.07982942|11001|11
900219120|Viva 1a IPS Chapinero Calle 52|0|cx urológica, cx ginecológica, cx general, cx ortopédica, cx otorrinolaringología, cx otras cxs, cx dermatológica|1100119086|Bogotá D.C.|Bogotá D.C.|4.640087123|-74.06670245|11001|11
900211668|Clínica Santa Teresita del Niño Jesús S.A.|2|cx ortopédica|1100120414|Bogotá D.C.|Bogotá D.C.|4.672297436|-74.13696288|11001|11
900341876|World Medical Center|2|cx urológica, cx ginecológica, cx plástica, cx estética, cx general, cx otras cxs, cx otorrinolaringología, cx maxilofacial|1100120937|Bogotá D.C.|Bogotá D.C.|4.73241303|-74.02372704|11001|11
900385628|Clínica Medicentro Familiar Sede Suba|0|cx ortopédica, cx otras cxs, cx general, cx maxilofacial, cx otorrinolaringología, cx mano, cx neurocirugía|1100121564|Bogotá D.C.|Bogotá D.C.|4.733016937|-74.08898019|11001|11
830507718|Clínica Medical S.A.S.|2|neurocirugía, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx general|1100122150|Bogotá D.C.|Bogotá D.C.|4.623768378|-74.15057666|11001|11
830507718|Clínica Medical S.A.S. Sede Norte|0|cx ortopédica, cx otorrinolaringología, cx mano|1100122150|Bogotá D.C.|Bogotá D.C.|4.686660557|-74.05914553|11001|11
900484802|Clínica Victoria|2|cx plástica, cx estética, cx general, cx maxilofacial, cx otorrinolaringología|1100123368|Bogotá D.C.|Bogotá D.C.|4.815458409|-74.07809548|11001|11
900485519|Clínica VIP Centro de Medicina Internacional|1|cx cabeza, cx cuello, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx gastrointestinal, cx neurocirugía|1100123371|Bogotá D.C.|Bogotá D.C.|4.68537414|-74.0566382|11001|11
900374792|Instituto Nacional de Oftalmología S.A.|2|cx maxilofacial, cx oftalmológica, cx otorrinolaringología, cx plástica, cx estética, cx ginecológica|1100124352|Bogotá D.C.|Bogotá D.C.|4.706021985|-74.02913483|11001|11
900582598|Cirugía Ambulatoria La Colina 122|0|cx mano, cx ortopédica, cx ginecológica, cx maxilofacial, cx otorrinolaringología, cx plástica, cx estética, cx general|1100125070|Bogotá D.C.|Bogotá D.C.|4.755533275|-74.06634571|11001|11
900291018|Clínica Los Nogales S.A.S.|1|cx tórax, cx gastrointestinal, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx endovascular neurológica, cx urológica, cx neurocirugía, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx plástica oncológica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx cabeza, cx cuello|1100125297|Bogotá D.C.|Bogotá D.C.|4.683105512|-74.05715584|11001|11
900613550|Clínica San Francisco de Asís S.A.S.|1|neurocirugía, cx vascular, cx angiológica, cx plástica, cx estética, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|1100125441|Bogotá D.C.|Bogotá D.C.|4.60821386|-74.08042822|11001|11
900702981|Clínica Centenario S.A.S.|1|cx vascular, cx angiológica, cx general, cx ginecológica, cx ortopédica, cx urológica, cx neurocirugía|1100126887|Bogotá D.C.|Bogotá D.C.|4.606159084|-74.08290336|11001|11
900578105|Hospital Universitario Nacional de Colombia|1|cx cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx neurocirugía, cx gastrointestinal, cx tórax, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx oral, cx oncológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica|1100127605|Bogotá D.C.|Bogotá D.C.|4.648996258|-74.09559521|11001|11
900800086|Clínica 134 S.A.S.|2|cx urológica, cx plástica, cx estética, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|1100127709|Bogotá D.C.|Bogotá D.C.|4.711676052|-74.03014046|11001|11
900393235|Klinimeqx 147|2|cx ginecológica, cx general, cx otorrinolaringología, cx plástica, cx estética|1100129163|Bogotá D.C.|Bogotá D.C.|4.7301548|-74.04633352|11001|11
900439194|Stemwell|2|cx vascular, cx angiológica, cx plástica, cx estética, cx otorrinolaringología, cx maxilofacial|1100129579|Bogotá D.C.|Bogotá D.C.|4.697337892|-74.03979689|11001|11
900959051|Unidad de Servicios de Salud San Blas|1|cx ortopédica, cx maxilofacial, cx general, cx urológica|1100130289|Bogotá D.C.|Bogotá D.C.|4.57189004|-74.08389888|11001|11
900959051|Unidad de Servicios de Salud Santa Clara Hospital Universitario|1|cx general, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx tórax, cx neurocirugía, cx mano|1100130289|Bogotá D.C.|Bogotá D.C.|4.598664404|-74.09249676|11001|11
900971006|Unidad de Servicios de Salud Simón Bolívar|1|cx urológica, cx mano, cx neurocirugía, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|1100130291|Bogotá D.C.|Bogotá D.C.|4.742832042|-74.02307744|11001|11
900971006|Unidad de Servicios de Salud Engativá Calle 80|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx plástica, cx estética|1100130291|Bogotá D.C.|Bogotá D.C.|4.711170809|-74.10965523|11001|11
900971006|Unidad de Servicios de Salud Centro de Servicios Especializado|2|cx general, cx ginecológica, cx ortopédica, cx plástica, cx estética, cx mano|1100130291|Bogotá D.C.|Bogotá D.C.|4.753719871|-74.09167636|11001|11
900958564|Unidad de Servicios de Salud El Tunal|1|cx urológica, cx otras cxs, cx mano, cx dermatológica, cx tórax, cx neurocirugía, cx vascular, cx angiológica, cx plástica, cx estética, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx general|1100130294|Bogotá D.C.|Bogotá D.C.|4.571941083|-74.12875547|11001|11
900958564|Unidad de Servicios de Salud Meissen|2|neurocirugía, cx tórax, cx plástica, cx estética, cx oral, cx otorrinolaringología, cx urológica, cx vascular, cx angiológica, cx pediátrica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx otras cxs|1100130294|Bogotá D.C.|Bogotá D.C.|4.559692508|-74.13827318|11001|11
900959048|Hospital Pediátrico Tintal|0|cx ortopédica, cx pediátrica, cx otorrinolaringología|1100130296|Bogotá D.C.|Bogotá D.C.|4.651817257|-74.14897654|11001|11
900959048|Hospital de Bosa|2|cx ortopédica, cx ginecológica, cx general|1100130296|Bogotá D.C.|Bogotá D.C.|4.638349792|-74.20735916|11001|11
900959048|Hospital Fontibón|2|cx general, cx ginecológica, cx ortopédica, cx otorrinolaringología, cx dermatológica|1100130296|Bogotá D.C.|Bogotá D.C.|4.672694046|-74.1464931|11001|11
900959048|Hospital Occidente de Kennedy|1|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx neurocirugía, cx tórax, cx dermatológica, cx mano|1100130296|Bogotá D.C.|Bogotá D.C.|4.61689248|-74.15276869|11001|11
900829069|Grupo Empresarial Jarbsalud IPS S.A.S.|2|cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx mano, cx neurocirugía, cx vascular, cx angiológica, cx ortopédica, cx maxilofacial, cx general|1100130970|Bogotá D.C.|Bogotá D.C.|4.621957849|-74.07134795|11001|11
900284591|Clínica Santa Teresita de Normandía|2|cx cardiovascular, cx general, cx vascular, cx angiológica, cx endovascular neurológica|1100131871|Bogotá D.C.|Bogotá D.C.|4.668924431|-74.10779015|11001|11
901145394|Loscobos Medical Center S.A.S. - Loscobos|2|cx maxilofacial, cx ginecológica, cx tórax, cx general, cx mama, cx tumores tejidos blandos, cx mano, cx otras cxs, cx ortopédica, cx otorrinolaringología, cx cardiovascular, cx gastrointestinal, cx neurocirugía, cx oncológica, cx cabeza, cx cuello, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica|1100133903|Bogotá D.C.|Bogotá D.C.|4.710855837|-74.03232272|11001|11
901216620|Guadalupe Medical Center Mp Calleja|0|otras cxs, cx otorrinolaringología, cx general, cx plástica, cx estética, cx dermatológica|1100134397|Bogotá D.C.|Bogotá D.C.|4.706660883|-74.04888373|11001|11
901138410|Sociedad Médica Alcalá S.A.S.|2|cx general, cx otras cxs, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx neurocirugía|1100134552|Bogotá D.C.|Bogotá D.C.|4.720314434|-74.04643082|11001|11
901254142|Meisar IPS S.A.S.|2|cx maxilofacial, cx otorrinolaringología, cx otras cxs, cx plástica, cx estética|1100134663|Bogotá D.C.|Bogotá D.C.|4.699790137|-74.03240137|11001|11
901249661|Clínica Bella Suiza|2|cx plástica, cx estética, cx otorrinolaringología, cx maxilofacial, cx general, cx otras cxs|1100134798|Bogotá D.C.|Bogotá D.C.|4.705529554|-74.03189095|11001|11
901153925|Clínica Nueva El Lago S.A.S. - Sede Calle 76|2|cx gastrointestinal, cx maxilofacial, cx otras cxs, cx cabeza, cx cuello, cx general, cx ortopédica, cx urológica, cx tórax, cx neurocirugía|1100135025|Bogotá D.C.|Bogotá D.C.|4.663197593|-74.05975875|11001|11
901060053|Clínica Azul|2|cx vascular, cx angiológica, cx otorrinolaringología, cx urológica, cx mano, cx tórax, cx ortopédica, cx gastrointestinal, cx neurocirugía, cx maxilofacial, cx ginecológica, cx general, cx cabeza, cx cuello|1100136278|Bogotá D.C.|Bogotá D.C.|4.680097306|-74.06476312|11001|11
900769549|Red Humana S.A.S.|1|cx cardiovascular, cx plástica, cx estética, cx general, cx ortopédica, cx neurocirugía, cx gastrointestinal, cx tórax, cx otras cxs, cx otorrinolaringología, cx vascular, cx angiológica, cx urológica, cx mano|1100136436|Bogotá D.C.|Bogotá D.C.|4.683320325|-74.05898699|11001|11
901002487|Fundación CTIC - Centro de Tratamiento E Investigación Sobre Cáncer Luis Carlos Sarmiento Angulo|0|neurocirugía, cx otorrinolaringología, cx ortopédica, cx plástica oncológica, cx gastrointestinal, cx tórax, cx mama, cx tumores tejidos blandos, cx urológica, cx ginecológica, cx oncológica, cx cabeza, cx cuello, cx general, cx vascular, cx angiológica, cx dermatológica|1100138537|Bogotá D.C.|Bogotá D.C.|4.748064304|-74.03635371|11001|11
901582380|Symmetry Plastic Surgery|0|cx general, cx maxilofacial, cx otorrinolaringología, cx otras cxs|1100138852|Bogotá D.C.|Bogotá D.C.|4.667987238|-74.0581856|11001|11
901622460|Clínica de Ortopedia Función Y Educación|0|cx mano, cx ortopédica|1100139552|Bogotá D.C.|Bogotá D.C.|4.635139425|-74.07757049|11001|11
901526275|Ciru Santa Ana S.A.S.|0|cx general, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx otras cxs, cx dermatológica|1100139704|Bogotá D.C.|Bogotá D.C.|4.700458529|-74.03193571|11001|11
901541935|Bodyinstitute|0|cx general, cx ginecológica, cx otorrinolaringología, cx otras cxs|1100139765|Bogotá D.C.|Bogotá D.C.|4.680140007|-74.04701876|11001|11
800234860|Litotricia S.A.|2|cx ortopédica, cx maxilofacial, cx dermatológica, cx ginecológica, cx general, cx otorrinolaringología, cx oral, cx mano, cx pediátrica, cx plástica, cx estética, cx urológica|1300100057|Bolívar|Cartagena de Indias|10.39719222|-75.55682214|13001|13
806008439|Clínica Cartagena del Mar S.A.S.|1|cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx tórax, cx gastrointestinal, cx neurocirugía, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cabeza, cx cuello|1300100085|Bolívar|Cartagena de Indias|10.42070969|-75.53305228|13001|13
830066626|Clínica Medihelp Services|1|neurocirugía, cx plástica oncológica, cx gastrointestinal, cx tórax, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cabeza, cx cuello|1300100165|Bolívar|Cartagena de Indias|10.39767056|-75.55632224|13001|13
806004548|Centro médico Crecer Ltda.|1|cx tórax, cx oncológica, cx mama, cx tumores tejidos blandos, cx neurocirugía, cx gastrointestinal, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx general, cx ginecológica, cx maxilofacial, cx ortopédica|1300100330|Bolívar|Cartagena de Indias|10.4133092|-75.51847627|13001|13
806007650|Centro Radio-Oncológico del Caribe S.A.S.|0|cx cabeza, cx cuello, cx general, cx ginecológica, cx ortopédica, cx oncológica, cx plástica, cx estética, cx urológica, cx mama, cx tumores tejidos blandos, cx dermatológica, cx tórax, cx gastrointestinal, cx neurocirugía|1300100461|Bolívar|Cartagena de Indias|10.40570984|-75.50807624|13001|13
860028947|Clínica Madre Bernarda.|2|cx dermatológica, cx mano, cx urológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx cabeza, cx cuello, cx vascular, cx angiológica, cx mama, cx tumores tejidos blandos, cx tórax, cx gastrointestinal, cx maxilofacial, cx ginecológica, cx general, cx neurocirugía|1300100542|Bolívar|Cartagena de Indias|10.39431207|-75.47707138|13001|13
890400693|Clínica Blas de Lezo S.A.|2|cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx maxilofacial, cx neurocirugía|1300100568|Bolívar|Cartagena de Indias|10.39214158|-75.48689581|13001|13
890480135|Hospital Infantil Napoleón Franco Pareja|2|neurocirugía, cx gastrointestinal, cx dermatológica, cx oncológica pediátrica, cx otras cxs, cx urológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx cardiovascular|1300101187|Bolívar|Cartagena de Indias|10.40789051|-75.5174461|13001|13
806013568|Neurodinamia - Clínica Neuro Cardio Vascular|0|cx ginecológica, cx mama, cx tumores tejidos blandos, cx oncológica, cx cardiovascular, cx general, cx ortopédica, cx otorrinolaringología, cx pediátrica, cx vascular, cx angiológica, cx urológica, cx endovascular neurológica, cx tórax, cx gastrointestinal, cx neurocirugía, cx maxilofacial, cx plástica, cx estética|1300101255|Bolívar|Cartagena de Indias|10.39068522|-75.52023067|13001|13
806012426|Clínica Cardiovascular Jesús de Nazareth Transformación En S.A.S.|2|cx gastrointestinal, cx vascular, cx angiológica, cx plástica, cx estética, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx tórax|1300101631|Bolívar|Cartagena de Indias|10.39309637|-75.47489238|13001|13
806015201|Gestión Salud - Amberes|2|cx vascular, cx angiológica, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx neurocirugía, cx general|1300101667|Bolívar|Cartagena de Indias|10.40792015|-75.51630781|13001|13
806015201|Gestión Salud-San Fernando|1|cx cabeza, cx cuello, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx tórax, cx mama, cx tumores tejidos blandos, cx otorrinolaringología, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mano, cx dermatológica, cx gastrointestinal, cx neurocirugía|1300101667|Bolívar|Cartagena de Indias|10.37948159|-75.47568131|13001|13
900042103|Empresa Social del Estado Hospital Universitario del Caribe|1|neurocirugía, cx gastrointestinal, cx tórax, cx dermatológica, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx oncológica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|1300101781|Bolívar|Cartagena de Indias|10.40070217|-75.5036098|13001|13
